title,artist,comments,url
The Weight,The Band,"This is Levon and Rick at their best .....a true signature song, You guys will be sorely missed.",https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,A song that transcends time and space... And a performance of it for all time,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,"One is hard pressed to describe the blending of all this - the writing, talent and execution. Just beautiful and lasting in any times.",https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,One of the greatest tunes and vocal harmonies of all time!,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,Danko nailed it.  My favorite verse.  I wish I could get this version on itunes.  ,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,"Such a GREAT band, song, and video! Thanks especially for no forced ads at the beginning!",https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,Incredible combination of soulful voices.  Perfect recording 👌,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,"The Staples just put this on way up over the top of classic soulful tunes from these guys. Such a great tune. thanks so much for posting this gem, GreatOldiesDJ.",https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,UNA CANCIÓN MUY BUENA MUSICA COMO NO HAY DOS VECES NUNCA,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,one of the greatest songs ever by one of the greatest bands thank you Levon rip,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,This is the best version of this song going 👌,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,I am fully convinced they are the best to ever form. They blow me away every time.,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,I love this song. I listen to it at least once a week. We are so lucky to have music like this.,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,Definitely in my top 10 of all time greatest songs.,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,I can’t love this enough. It warms me.,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,This is no doubt the best version of this song. Levon sounds great but what makes this the best is the Staple Singers.  So Soulful my god,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,I wish youtube would let me put more likes on this song. I put one on every day. Just a great classic.,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,"Pure class, fabulous musicians from a treasure chest of wonder!",https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,"This Band and their music, just gets to me every time I listen to it...brings back so many memories... fantastic album, The Last Waltz.....",https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,What a GREAT version!!!,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,One of the most perfect pieces of music ever. Blessings.,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,This the best rendition of this song!! The Staple Singers really help to shake it up. Rick Danko is absolutely great. Richard looks to really enjoy it. Levon great as always!!,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,This version gives me goosebumps.  ,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,Magnificent!,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,I was feeling a little sad...then i watched this....absolute perfection....absolute,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,Absolutely wonderful  !,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,one of my favorite tunes EVER! JUST THE BAND MAN......,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,Love this.,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,"Beautiful indeed!  Bravo!  Vocals to knock your socks off, and music to get anyone's feet moving!  No one does it like this anymore.  This is a performance that lets your heart and soul take flight.  Outstanding!",https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,4 of the most amazing singers. What a treat!,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,great version of a great song from a great band,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,Thank you for all this. You and the Band helped  to make my musical life better!,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,Omg. 💕❤️💖Song. This song is 💯 outstanding. To my soul. 🍀,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,Oh those gals just make me want to go to a Gospel Shout. Love this. Thanks for sharing.,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,"Era tudo que eu precisava ouvir , 🇧🇷",https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,"Miss Mavis just tears this up, Levon says in his book that he had to come out from his kit & compliment her on this, his favourite singer ever",https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,One of my favorites by the band which always provoked my imagination as the song rolls out the imagery described is timeless and mysterious,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,Amo essa canção!!!,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,the best song ever written.,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,BOM DEMAIS!!!!! GREAT !!!! ,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,,https://www.youtube.com/watch?v=q-w9OclUnns
The Weight,The Band,,https://www.youtube.com/watch?v=q-w9OclUnns
Wild World,Yusuf / Cat Stevens,"SG
SKIP NAVIGATION
SIGN IN
0:00 / 3:33
CAT STEVENS - Wild World 1971
9,425,966 viewsOct 17, 2012
94K
DISLIKE
SHARE
SAVE
corporalhenshaw
59.2K subscribers
SUBSCRIBE
One of my favourite songs, delivered by Cat Stevens in 1971
SHOW MORE
3,511 Comments
SORT BY
Add a comment...
Hawaii ASMR Nature Relaxation
3 years ago
As my father says : ""The time flies but the nostalgia never ends"" ♥
1.3K
REPLY
View 40 replies
Diamond Dogg
11 months ago (edited)
First date with a girl, Pennsylvania, 1999, this was playing on the radio in my 1989 Mercury Tracer and I mentioned how much I loved this song.  I'll always remember this song because of that.  I'm proud to say that girl is now my wife of almost 20 years.
768
REPLY
View 47 replies
Tabby Abby
1 year ago
My Mom used to sing this to me. R.I.P. Momma. I was a troubled teen thankfully, I grew up and gained control of my life. 23 yrs clean and happy 💜
914
REPLY
View 31 replies
Phyllis Summerfield
1 year ago
This was my daughter's ring tone on my phone because it fit her so perfectly.  She was shot and killed on Oct. 2, 2015.  It only proved that the words of this song are true.  She wasn't perfect, but I loved her unconditionally, and I still love her and miss her so much.
581
REPLY
View 72 replies
Mark Grant
1 year ago
No substitute for talent. No autotune, no gimmicks, totally exposed by absence of production tricks. Superb!
106
REPLY
View 3 replies
darel philip
1 year ago
his voice touches your heart. .. his words touch your soul
281
REPLY
View 5 replies
maniac Friends
4 years ago
This song will never die
1.4K
REPLY
View 20 replies
Jake’s World !
6 months ago
When I moved out of the house at 17, my mom dedicated this song to me. It holds a special place in my heart. My mom just found out the mass on her bladder more than doubled. Please pray for her:(((
114
REPLY
View 23 replies
Raymond Meyers
11 months ago (edited)
I grew up with a family cat named Cat Stevens. He was my brother Steven’s cat, hence the name. And also named after the singer (my mom was a huge fan). Needless to say, he was the coolest cat that ever lived. He died at the ripe old age of 17.
33
REPLY
View reply
Nil
1 year ago
Incredible, this song is 50 years old
458
REPLY
View 12 replies
Carol Jensen
1 year ago
This song reminds me of my college years.  Fifty years ago this fall this album was very popular.  I remember meeting my husband in my Early AMERICAN literature class.  It was the best year ever!!  😁
107
REPLY
View 6 replies
Haykal Adli
8 months ago
the first i sang this song for my little sister, than my girlfriend (now my wife), and than my daughter.
now i sing this song again for my little grand daughter. what a masterpiece
6
REPLY
dino vidal
2 years ago
Now that I've lost everything to you

You say you wanna start something new

And it's breaking my heart you're leaving

Baby, I'm grieving
Read more
247
REPLY
View 7 replies
John Techwriter
10 days ago
Cat's delivery of this song takes me right back to when it first came out. I was 18 at the time and new to the ways of love. After getting dumped out of a particularly steamy relationship I was acutely aware of how much it hurt. And that made Cat's caring farewell to the one who dumped him all the more poignant. 
Read more
1
REPLY
Sebastian Del Olmo
2 months ago
Simplemente una obra de arte interpretada por unos de los artistas musicales que mas me transmiten la musica. Gracias eternamente Cat !!!
12
REPLY
Mo Peaches
1 year ago
My brother introduced me to you, Yusuf..in the 70s. Before he past from this world..we played your music..even in his unconscious states...he reacted! Thank you, sir!
99
REPLY
View 7 replies
Bev Mallaburn
1 year ago
I chose this as one of my dads funeral songs. Means so much. He loved you cat x
53
REPLY
View 6 replies
Rita de Cássia C. de Moura
5 months ago
Que homem lindo, criativo e afinado! Cat Stevens era o cara! Amo demais essa música!!!
4
REPLY
Audiogeek1958
4 years ago
Now I remember why I loved him. What a great singer
383
REPLY
View 6 replies
John Smith
1 year ago (edited)
He was a brilliant lyricist and song writer who had a unique style and sound. His music will last because it is remarkably good and does not seem tired no matter how often you have heard it, notwithstanding his idiotic politics.
16
REPLY
jn wd
4 years ago
I grew up listening to Cat. Terrific singer that made classic songs. A few years ago while standing in customer service at a Wal-Mart, I had his music playing on my phone. The cashier said in a very disapproving tone, ""You know, he's Muslim!"" I just said smiling, ""I don't care, I love his music.""
543
REPLY
View 74 replies
Regina Alves
1 year ago
Eu tinha 13 anos quando ouvi pela primeira vez e nunca mais parei de ouvi lo ...hoje estou com 61 e ainda vou ouvi lo por mais uns 50 anos .❤❤❤
9
REPLY
American Militant
1 year ago
This song helps me cope with unexpected change and challenges in a positive way. Forever etched in my soul. Thanks Cat Stevens.
9
REPLY
Debi Shaw
1 year ago
This song holds such memories for me! Sounds like a dad talking to his daughter. 😔❤️
18
REPLY
View 2 replies
canute omanye
11 months ago
A blessed man, a blessed voice
4
REPLY
Bessie Mann
1 year ago
50 years later an it's still a wild world.He sure knew what he was singing about
11
REPLY
View reply
Elohim
4 years ago
They don't make music like this anymore.
1.8K
REPLY
View 69 replies
Connie
1 year ago
I still play this guys music in 2021 , Love him. Great talent 🎶🎤❤️
16
REPLY
Crazy CatLady
1 year ago
I love this song it reminds me of my father who passed away almost 2 yrs ago. RIP Daddy!💜💜💜💜💜🐈🐈‍⬛🐈🐈‍⬛🐈🐈
7
REPLY
The Math Sorcerer
1 year ago
his voice...
383
REPLY
View 13 replies
Albino R Vianna
1 year ago
Lindo,lindo!Como é bom reviver o passado
8
REPLY
Stephen Bishop
1 year ago
One of the greatest songs.
38
REPLY
View 2 replies
Mary Tornetta
2 years ago
Sang this song over and over again when my daughter left home at the age of 19....15 years later she's doing ok after living through the ""wild world"".  But I'll always remember her as child.
127
REPLY
View 8 replies
humble guy
2 months ago
Cat Stevens, as his name was then, always had the most melodious of voices for me. I grew into my teens listening to this and came to know the terminology used in this song was a good fit for my life at that period of time.
4
REPLY
Charlee Ceejay
8 months ago (edited)
This man kills me softly. Certain artists should never have to make comebacks.  One must be tone deaf and soulless to not treasure Cat Stevens' body of work.
5
REPLY
Alex Kimball
1 year ago
I think this was the first song I ever learned on guitar. My grandfather taught it to me. Music was a real bond between us. He bought me my first turntable. He gave me his entire record collection after he passed away. I have a lot of great memories of us sitting around and listening to albums. I know he's always, always with me. Especially because I carry his ashes around with me in this Jamba Juice cup.
Read more
11
REPLY
rosi masís
11 months ago
He deserves the Nobel in literature for real poetry.
12
REPLY
View reply
SkyP1e
10 months ago
My daughter will be leaving for college in the fall and this song came on the radio and I started crying
22
REPLY
View reply
Anay Mittal
3 years ago
The period between 60s-80s (and some part of 90s too) carried heart of music. Music had its soul then. Often missed now.
542
REPLY
View 32 replies
Cristhian Bonilla
1 year ago
An incredibly talented person. Amazing Cat Stevens.
3
REPLY
𝓜ｉⓈＳ α𝐌άƵ𝓞𝐧
4 years ago
This guy is a genuis and a very smart man!!   Superb voice!!  Astonishing lyrics!!  Marvelous  vibe!!
108
REPLY
View 9 replies
M S
5 months ago
He has a great voice, and for a time was one of the greatest songwriters.
I admire him for just walking away from it, and staying sane (in a fashion), but we probably missed out on some great rock music.
5
REPLY
ter far
1 year ago (edited)
""The time flies but the nostalgia never ends"" ♥ ♥
7
REPLY
greg osborne
1 year ago
The purest of voices!
3
REPLY
Tempestuous_Lemons
1 year ago
Beautiful man and touching song. 
I love this video so much, especially how his deeply emotional yet understated voice fills the room with the first line.
Maybe it’s also his authenticity that helps me find him relatable even in 2020.
5
REPLY
John P
11 months ago
This was the first album I ever bought and I still listen to it, I miss music like this, growing up in the 70’s with great music
4
REPLY
View 2 replies
Dan Delugach
1 year ago
Cat Stevens was SO BIG in the 70's....In a relatively short career, he had so many classic songs, starting with this one...For Boomers like myself, his tunes were part of the soundtrack of our youth
7
REPLY
Josef Toms
1 year ago
I am a 23 year old still listening to Cat Stevens in 2020. i still remember the first time i listened too moon shadow. so lucky i was brought up around my family with this music. you really cannot beat it. !!!
7
REPLY
Manuel Romero Poblete
4 months ago
Me gustan mucho las canciones de Cat Stevens, son muy hermosas y personales. Marcaron un época. Gracias Cat. Felicidades
6
REPLY
Michele Alfo
1 year ago
Such an amazing song !  Love his voice. ❤️💜☮️
7
REPLY
View reply
Robert Castle
1 year ago
A truly great poetic love song,straight from the heart.
4
REPLY
Bruin
1 year ago
I love the live version way more than every other version. Anyone who says otherwise is INSANE.
27
REPLY
View 4 replies
Ray Ursillo
4 years ago
Now that I've lost everything to you
You say you wanna start something new
And it's breakin' my heart you're leavin'
Baby, I'm grievin'
Read more
343
REPLY
View 8 replies
HerStoryOfMusic
1 year ago (edited)
I love this song, and this version so much.

It's one of the songs I remember my father with, the father who left me to raise myself. 
Read more
2
REPLY
evan jameson
8 months ago
one of the most beautiful songs ever and yet very truthful and heartfelt--MAGIC!
3
REPLY
Terri Geer
10 months ago
I had never heard of Cat Stevens until the mid to late 70's. Then my sister started dating someone who she eventually married. I remember going to sleep with this man's voice every night. I had never heard a voice that soothing. I found out who he was and have been a firm fan every since.
4
REPLY
david smith
8 days ago
absolutely timeless these great tunes by one of the best vocalists ever ,,thanks for the music cat
REPLY
Suzie Adv
1 year ago
My Dad used to sing this to me when I was a kid.  I got angry because I thought it was insulting me.  Now as an adult I totally get it.
30
REPLY
View reply
Silvio Regis
2 years ago
em 2019 e eu escutando estas músicas e não tem como enjoar!!
8
REPLY
lensman57
11 months ago
Back in the early 1970s in Tehran, anyone who had a turntable or a cassette player, also had an album or two from Cat Stevens. When I arrived in the UK in 1974, when I used to get homesick, I'd visit my Iranian friends. They all used to play this song for me, just to remind me of home. LOL. This song still rocks.
6
REPLY
1:24:09
Cat Stevens Greatest Hits Full Album - Folk Rock And Country Collection 70's/80's/90's
Classic Country Music
1M views
1 year ago
26:05
Cat Stevens Live 1971 Los Angeles Performance
Cal Vid
82K views
4 years ago
104
Take It Easy Rock
YouTube Music
Updated today
5:11
Neil Young - Heart Of Gold
clydeman
100M views
15 years ago
6:56
Heart - Stairway to Heaven Led Zeppelin - Kennedy Center Honors HD
Mark Pakula
75M views
9 years ago
1:22:04
Phil Collins, Elton John, Lionel Richie, George Michael, Eric Clapton Best Soft Rock Songs EVER
Relax Soft Music
10M views
1 year ago
8:07
JOE COCKER With A Little Help From My Friends 1969 Woodstock
Paulo procultura
1.4M views
7 years ago
6:17
Bob Dylan / Keith Richards / Ron Wood - Blowin' In The Wind (Live Aid 1985)
Live Aid
11M views
3 years ago
3:59
Simon & Garfunkel - The Sound of Silence (from The Concert in Central Park)
Simon & Garfunkel
101M views
6 years ago
3:24
Cat Stevens - Wild World
Incognitoo Z
8M views
12 years ago
2:03:16
Most Old Beautiful Love Songs Of 70s 80s 90s - Best Romantic Love Songs 💖💖💖
Love Songs Collection
43M views
1 year ago
3:41
Yusuf / Cat Stevens - Father & Son
Yusuf / Cat Stevens
26M views
3 years ago
3:13
Cat Stevens - Morning has broken
Glotz63
114K views
13 years ago
1:25:58
Jim Croce, John Denver, Don Mclean, Cat Stevens - Classic Folk Rock - Folk Songs Best Collection
Country Music Experience
2.9M views
1 year ago
2:05:38
Most Old Beautiful Love Songs Of 70s 80s 90s -- Best Romantic Love Songs
Love Songs Romantic 2
21M views
1 year ago
3:44
Cat Stevens-Lady D'arbanville [Türkçe Çeviri]
readeratsky
20K views
1 year ago
5:03
Harry Chapin - Cats in the Cradle
bagnon
12M views
13 years ago
10:55
Led Zeppelin - Stairway to Heaven LIVE (Lyrics) HD+
RockandRapLyrics
12M views
7 years ago
14:52
Yusuf/Cat Stevens: NPR Music Tiny Desk Concert
NPR Music
4.3M views
7 years ago
8:10
The Beatles - Hey Jude
The Beatles
316M views
6 years ago
1:24:09
Cat Stevens Greatest Hits Full Album - Folk Rock And Country Collection 70's/80's/90's
Classic Country Music
351K views
1 year ago
4:28
Chris Cornell / Cat Stevens - Wild World - 10.6.2016 - LA, CA (Multi-Cam)
TheSteved111
82K views
4 years ago
4:59
Yusuf / Cat Stevens – Peace Train (Live at the Nobel Peace Prize Concert, 2006)
Yusuf / Cat Stevens
650K views
1 year ago
4:30
Rod Stewart - I Don't Want To Talk About It (from One Night Only! Live at Royal Albert Hall)
Rod Stewart
606M views
5 years ago
3:58
don mclean - vincent
folkman 123
13M views
14 years ago
1:43:20
Yusuf / Cat Stevens – Viña Del Mar Festival, Chile 2015 (Full Concert)
Yusuf / Cat Stevens
2M views
2 years ago
3:20
Yusuf / Cat Stevens – Morning Has Broken (Official Lyric Video)
Yusuf / Cat Stevens
663K views
5 months ago
5:56
Mr. Tambourine Man (Live at the Newport Folk Festival. 1964)
Bob Dylan
46M views
9 years ago
Mix - CAT STEVENS - Wild World 1971
YouTube
5:26
John Denver - Sunshine On My Shoulders (from The Wildlife Concert)
John Denver
11M views
3 years ago
1:21:28
Cat Stevens Greatest Hits Full Album - Folk Rock And Country Collection 70's/80's/90's
Country Music Experience
1.8M views
1 year ago
5:32
Cat Stevens ""How Can I Tell You?"" :)
styxfankc15
7.3M views
14 years ago
3:47:47
Phil Collins,Elton John,Bee Gees,Michael Bolton,Chicago,Air Supply- Best soft rock ever
Relax Soft Music
13M views
1 year ago
2:46
Yusuf / Cat Stevens - Moonshadow (Live, 1971)
Yusuf / Cat Stevens
156K views
2 years ago
52:04
C͟a͟t͟ ͟S͟t͟e͟v͟e͟n͟s͟: The Very Best Of C͟a͟t͟ ͟S͟t͟e͟v͟e͟n͟s͟ - 1989 [Full Album]
Classic Country Music
698K views
1 year ago
4:19
You're so Vain
Carly Simon
24M views
5 years ago
1:05:48
Jim Croce, John Denver, Don Mclean, Cat Stevens - Classic Folk Rock - Folk Songs Best Collection
Folk Rock Songs
7.4M views
10 months ago
Mix - Cat Stevens
YouTube
3:37
Chris Cornell / Cat Stevens - Wild World - 10.6.2016 - LA, CA (SBD Multi-Cam) UPGRADE!!!
TheSteved111
5.6M views
3 years ago
3:45
Cat Stevens - Lady d'Arbanville - Live 1970 Studio Hambourg
AgoraVoxFrance
5.3M views
11 years ago
4:07
Yusuf / Cat Stevens - Peace Train (live, Majikat - Earth Tour 1976)
Yusuf / Cat Stevens
2.1M views
2 years ago
1:49:26
Jim Croce, John Denver, Cat Stevens - The Best Collection of Country & Folk Songs Soft Rock
Country Music Experience
268K views
1 year ago
5:05
Carole King - It's Too Late (BBC In Concert, February 10, 1971)
Carole King
1.9M views
1 year ago
4:15
Passenger | Let Her Go (Official Video)
Passenger
3.2B views
9 years ago
3:20
Kansas - Dust in the Wind (Official Video)
KANSAS
203M views
12 years ago
Wild World (2020 Mix)
Yusuf / Cat Stevens
7.3M views
1 year ago
Yusuf Cat Stevens, Father and Son - Another Saturday Night, Festival de Viña 2015 HD 1080p
FESTIVALDEVINACHILE
3M views
5 years ago
(Everything I Do) I Do It For You (Official Music Video)
Bryan Adams
330M views
13 years ago
Simon & Garfunkel - The Boxer (Audio)
Simon & Garfunkel
70M views
9 years ago
Yusuf / Cat Stevens - How Can I Tell You (Live, 1970)
Yusuf / Cat Stevens
1.6M views
3 years ago
Janis Joplin Piece Of My Heart HQ
Giorgio Nones
22M views
12 years ago
Wild World - Cat Stevens [RAY WILLIAMS COVER]
RayWilliamsMusic
11K views
2 years ago
9:17
Guns N' Roses - November Rain
Guns N' Roses
1.8B views
12 years ago
3:56
James Taylor - Fire And Rain (BBC In Concert, 11/16/1970)
James Taylor
3.2M views
1 year ago
4:32
Janis Joplin - Me And Bobby McGee (Audio)
Janis Joplin
12M views
9 years ago
5:50
Cat Stevens ""Bitter Blue""
styxfankc15
2.6M views
14 years ago
3:21
Fire and Rain
James Taylor
16M views
5 years ago
1:54:17
Scorpions, Bon Jovi, Guns N' Roses, CCR, Journey, U2, Nazareth - Best Slow Rock of All Time
We Are The Champion
3M views
7 months ago
6:11
Eric Clapton - Wonderful Tonight [Official Live]
Eric Clapton
64M views
12 years ago
1:57:08
Best Songs Of John Denver - John Denver Greatest Hits Full Album 2022
Old Country Music
30K views
1 month ago
3:43
Yusuf / Cat Stevens – Lady D'Arbanville (Official Music Video)
Yusuf / Cat Stevens
1.8M views
1 year ago
1:57:08
Best Songs Of John Denver - John Denver Greatest Hits Full Album 2022
Old Country Music
239K views
3 months ago
3:19
John Denver - Take Me Home, Country Roads (Audio)
John Denver
431M views
9 years ago
3:15
MORNING HAS BROKEN - Cat Stevens (Lyrics)
Rachel Reyes
9.2M views
9 years ago
3:33
Mr. Big - Wild World (MV)
Mr. Big
37M views
4 years ago
how to play ""Wild World"" on guitar by Cat Stevens | acoustic guitar lesson tutorial | LESSON
Shutup & Play - Guitar Tutorials
524K views
4 years ago
British guitarist analyses the times of Cat Stevens (now Yusuf Cat Stevens)
Wings of Pegasus
27K views
3 years ago
Guardians of the Galaxy: Awesome Mix (Vol. 1 & Vol. 2) (Full Soundtrack)
Soul Records
106M views
4 years ago
Stand by Me
Ben E. King - Topic
117M views
4 years ago
Yusuf Islam Cat Stevens, Festival de Viña del Mar 2015, Somos el Canal Histórico
FESTIVALDEVINACHILE
2.2M views
7 years ago
John Denver - Annie's Song (Official Audio)
John Denver
36M views
9 years ago
The Very Best Of Louis Armstrong HQ - Louis Armstrong Greatest Hits Full Album 2021 - Jazz Songs
Jazz Divas ®™
945K views
1 year ago
How to Speak
MIT OpenCourseWare
8.2M views
2 years ago
Mr Big - Wild World (Live Acoustic)
KeeFHQVideos
5.8M views
12 years ago
Best Slow Rock Ballads 80's 90's Scorpions, Aerosmith, Bon Jovi, Led Zeppelin, U2, Guns N' Roses
Slow Rock
600K views
11 months ago
Oh Very Young
Yusuf / Cat Stevens
1.3M views
3 years ago
Yusuf Cat Stevens, Wild World, Festival de Viña 2015 HD 1080p
FESTIVALDEVINACHILE
744K views
5 years ago
Never Ending Sky - Calum Graham - Acoustic Guitar
Calum Graham Music
12K views
7 days ago
Cat Stevens - Hard Headed Woman (1970)
Beat-Club
224K views
1 year ago
Jim Croce, Cat Stevens, John Denver, Gordon Lightfoot, Simon & Gafunkel 💗Classic Folk Rock 70's 80's
Folk Rock Country Collection
357 watching
LIVE NOW",https://www.youtube.com/watch?v=Jta56wBl7SM
Wild World,Yusuf / Cat Stevens,"One of my favourite songs, delivered by Cat Stevens in 1971",https://www.youtube.com/watch?v=Jta56wBl7SM
Wild World,Yusuf / Cat Stevens,"As my father says : ""The time flies but the nostalgia never ends"" ♥",https://www.youtube.com/watch?v=Jta56wBl7SM
Wild World,Yusuf / Cat Stevens,"First date with a girl, Pennsylvania, 1999, this was playing on the radio in my 1989 Mercury Tracer and I mentioned how much I loved this song.  I'll always remember this song because of that.  I'm proud to say that girl is now my wife of almost 20 years.",https://www.youtube.com/watch?v=Jta56wBl7SM
Wild World,Yusuf / Cat Stevens,"My Mom used to sing this to me. R.I.P. Momma. I was a troubled teen thankfully, I grew up and gained control of my life. 23 yrs clean and happy 💜",https://www.youtube.com/watch?v=Jta56wBl7SM
Wild World,Yusuf / Cat Stevens,"This was my daughter's ring tone on my phone because it fit her so perfectly.  She was shot and killed on Oct. 2, 2015.  It only proved that the words of this song are true.  She wasn't perfect, but I loved her unconditionally, and I still love her and miss her so much.",https://www.youtube.com/watch?v=Jta56wBl7SM
Wild World,Yusuf / Cat Stevens,"No substitute for talent. No autotune, no gimmicks, totally exposed by absence of production tricks. Superb!",https://www.youtube.com/watch?v=Jta56wBl7SM
Wild World,Yusuf / Cat Stevens,his voice touches your heart. .. his words touch your soul,https://www.youtube.com/watch?v=Jta56wBl7SM
Wild World,Yusuf / Cat Stevens,This song will never die,https://www.youtube.com/watch?v=Jta56wBl7SM
Wild World,Yusuf / Cat Stevens,"When I moved out of the house at 17, my mom dedicated this song to me. It holds a special place in my heart. My mom just found out the mass on her bladder more than doubled. Please pray for her:(((",https://www.youtube.com/watch?v=Jta56wBl7SM
Wild World,Yusuf / Cat Stevens,"I grew up with a family cat named Cat Stevens. He was my brother Steven’s cat, hence the name. And also named after the singer (my mom was a huge fan). Needless to say, he was the coolest cat that ever lived. He died at the ripe old age of 17.",https://www.youtube.com/watch?v=Jta56wBl7SM
Wild World,Yusuf / Cat Stevens,"Incredible, this song is 50 years old",https://www.youtube.com/watch?v=Jta56wBl7SM
Wild World,Yusuf / Cat Stevens,This song reminds me of my college years.  Fifty years ago this fall this album was very popular.  I remember meeting my husband in my Early AMERICAN literature class.  It was the best year ever!!  😁,https://www.youtube.com/watch?v=Jta56wBl7SM
Wild World,Yusuf / Cat Stevens,"the first i sang this song for my little sister, than my girlfriend (now my wife), and than my daughter.
now i sing this song again for my little grand daughter. what a masterpiece",https://www.youtube.com/watch?v=Jta56wBl7SM
Wild World,Yusuf / Cat Stevens,"Now that I've lost everything to you

You say you wanna start something new

And it's breaking my heart you're leaving

Baby, I'm grieving",https://www.youtube.com/watch?v=Jta56wBl7SM
Wild World,Yusuf / Cat Stevens,Cat's delivery of this song takes me right back to when it first came out. I was 18 at the time and new to the ways of love. After getting dumped out of a particularly steamy relationship I was acutely aware of how much it hurt. And that made Cat's caring farewell to the one who dumped him all the more poignant. ,https://www.youtube.com/watch?v=Jta56wBl7SM
Wild World,Yusuf / Cat Stevens,Simplemente una obra de arte interpretada por unos de los artistas musicales que mas me transmiten la musica. Gracias eternamente Cat !!!,https://www.youtube.com/watch?v=Jta56wBl7SM
Wild World,Yusuf / Cat Stevens,"My brother introduced me to you, Yusuf..in the 70s. Before he past from this world..we played your music..even in his unconscious states...he reacted! Thank you, sir!",https://www.youtube.com/watch?v=Jta56wBl7SM
Wild World,Yusuf / Cat Stevens,I chose this as one of my dads funeral songs. Means so much. He loved you cat x,https://www.youtube.com/watch?v=Jta56wBl7SM
Wild World,Yusuf / Cat Stevens,"Que homem lindo, criativo e afinado! Cat Stevens era o cara! Amo demais essa música!!!",https://www.youtube.com/watch?v=Jta56wBl7SM
Wild World,Yusuf / Cat Stevens,Now I remember why I loved him. What a great singer,https://www.youtube.com/watch?v=Jta56wBl7SM
Wild World,Yusuf / Cat Stevens,"He was a brilliant lyricist and song writer who had a unique style and sound. His music will last because it is remarkably good and does not seem tired no matter how often you have heard it, notwithstanding his idiotic politics.",https://www.youtube.com/watch?v=Jta56wBl7SM
Wild World,Yusuf / Cat Stevens,"I grew up listening to Cat. Terrific singer that made classic songs. A few years ago while standing in customer service at a Wal-Mart, I had his music playing on my phone. The cashier said in a very disapproving tone, ""You know, he's Muslim!"" I just said smiling, ""I don't care, I love his music.""",https://www.youtube.com/watch?v=Jta56wBl7SM
Wild World,Yusuf / Cat Stevens,Eu tinha 13 anos quando ouvi pela primeira vez e nunca mais parei de ouvi lo ...hoje estou com 61 e ainda vou ouvi lo por mais uns 50 anos .❤❤❤,https://www.youtube.com/watch?v=Jta56wBl7SM
Wild World,Yusuf / Cat Stevens,This song helps me cope with unexpected change and challenges in a positive way. Forever etched in my soul. Thanks Cat Stevens.,https://www.youtube.com/watch?v=Jta56wBl7SM
